date,T_max_C,T_min_C,T_mean_C,RH_mean_pct,wind_2m_ms,Rs_MJm2day,precip_mm,ET0_OM_mm_day,precip_hours
2017-09-30,29.1,23.9,26.0,87,2.8,21.2,0.8,4.09,5.0
2017-10-01,28.5,23.6,25.9,87,2.48,22.05,1.2,4.18,3.0
2017-10-02,29.2,23.8,26.1,87,2.83,21.48,0.8,4.14,3.0
2017-10-03,30.1,23.6,26.3,87,3.08,22.11,5.0,4.35,1.0
2017-10-04,29.2,25.1,26.5,84,3.99,20.39,1.7,4.07,7.0
2017-10-05,28.6,24.5,26.2,86,3.26,19.4,1.5,3.79,6.0
2017-10-06,28.6,25.0,26.2,85,3.18,15.62,1.6,3.16,5.0
2017-10-07,29.2,24.3,26.0,86,3.76,15.49,8.4,3.18,8.0
2017-10-08,27.9,23.7,25.3,89,2.47,10.17,12.3,2.19,13.0
2017-10-09,29.0,23.5,26.1,86,2.36,21.7,0.8,4.23,2.0
2017-10-10,28.8,24.8,26.4,86,3.05,20.57,0.1,3.98,1.0
2017-10-11,27.8,24.7,25.9,88,3.55,17.15,2.0,3.27,10.0
2017-10-12,29.1,23.9,26.0,86,2.91,20.8,6.5,3.97,5.0
2017-10-13,29.4,24.6,26.2,88,3.1,19.06,8.4,3.65,12.0
2017-10-14,28.7,24.0,26.0,87,2.58,18.48,2.1,3.59,7.0
2017-10-15,28.6,23.6,25.9,88,2.74,21.2,0.2,4.03,1.0
2017-10-16,29.1,24.1,26.4,87,2.47,21.55,0.1,4.19,1.0
2017-10-17,29.8,25.0,26.7,87,3.42,20.96,1.7,4.09,1.0
2017-10-18,29.0,25.1,26.5,88,3.19,17.56,8.3,3.49,7.0
2017-10-19,29.0,24.6,26.3,88,2.77,18.77,4.5,3.62,5.0
2017-10-20,28.8,24.9,26.5,88,2.68,20.73,1.2,3.98,6.0
2017-10-21,29.3,24.8,26.6,88,2.93,20.6,0.3,3.98,3.0
2017-10-22,29.1,25.0,26.8,86,3.69,18.16,2.1,3.66,5.0
2017-10-23,28.4,25.2,26.5,88,2.82,16.29,5.7,3.19,11.0
2017-10-24,29.4,24.8,26.8,87,2.77,19.13,0.7,3.81,6.0
2017-10-25,29.4,25.2,27.0,87,2.79,19.64,1.3,3.86,7.0
2017-10-26,29.3,25.4,27.0,87,2.6,17.96,1.3,3.59,4.0
2017-10-27,29.4,25.1,27.1,86,2.99,18.55,1.7,3.75,7.0
2017-10-28,29.4,25.2,26.9,86,2.83,17.35,11.1,3.54,10.0
2017-10-29,29.5,25.4,27.1,85,2.75,19.49,1.9,3.97,4.0
2017-10-30,29.6,24.6,27.0,86,2.67,21.17,0.4,4.16,1.0
2017-10-31,30.0,25.6,27.1,85,2.44,17.71,1.6,3.63,7.0
2017-11-01,30.2,23.8,26.9,84,2.58,19.14,2.0,3.96,3.0
2017-11-02,29.9,25.5,26.9,85,2.39,15.92,1.0,3.3,5.0
2017-11-03,29.8,25.2,27.1,85,2.75,18.78,1.2,3.83,6.0
2017-11-04,29.0,25.0,26.6,86,2.83,15.53,10.0,3.17,10.0
2017-11-05,29.2,25.0,26.7,86,2.8,16.87,3.3,3.46,9.0
2017-11-06,28.9,24.4,26.7,85,2.75,15.53,7.8,3.27,8.0
2017-11-07,29.9,23.7,26.6,85,2.28,20.64,0.0,4.08,0.0
2017-11-08,30.2,24.6,27.4,84,2.32,19.51,0.5,4.02,3.0
2017-11-09,29.6,25.8,27.4,85,2.71,17.65,0.4,3.66,2.0
2017-11-10,30.5,24.7,27.2,85,2.95,19.72,1.6,4.05,3.0
2017-11-11,30.9,24.9,27.3,85,3.05,19.04,2.1,3.88,3.0
2017-11-12,30.0,25.4,27.2,86,2.65,16.52,2.4,3.4,6.0
2017-11-13,29.6,25.7,27.4,85,2.21,15.92,1.3,3.31,5.0
2017-11-14,30.0,25.5,27.2,86,2.67,16.18,3.2,3.35,8.0
2017-11-15,29.5,25.2,26.8,86,3.45,14.31,8.9,3.03,12.0
2017-11-16,30.0,25.2,27.2,84,3.17,14.21,0.5,3.12,2.0
2017-11-17,30.2,25.0,27.3,84,3.57,17.86,1.5,3.8,3.0
2017-11-18,29.5,24.8,26.9,85,3.73,16.88,1.8,3.51,6.0
2017-11-19,29.2,25.0,26.9,85,3.08,15.97,7.9,3.31,6.0
2017-11-20,28.8,24.5,26.3,87,2.12,15.39,3.7,3.09,6.0
2017-11-21,30.1,24.4,26.9,84,2.62,18.24,0.8,3.76,1.0
2017-11-22,29.0,25.5,26.9,85,2.8,16.11,2.9,3.32,6.0
2017-11-23,27.8,24.9,26.0,88,2.46,10.64,12.0,2.21,7.0
2017-11-24,30.0,24.4,26.7,86,2.51,15.32,2.4,3.16,4.0
2017-11-25,29.4,24.2,26.4,88,2.22,16.22,8.2,3.24,5.0
2017-11-26,29.9,24.6,27.0,87,2.65,18.44,1.4,3.72,3.0
2017-11-27,29.5,24.5,26.8,87,2.44,16.69,1.1,3.44,5.0
2017-11-28,30.5,23.8,26.9,85,2.74,19.18,0.1,3.97,1.0
2017-11-29,30.3,24.7,27.2,85,2.45,18.3,1.8,3.77,5.0
2017-11-30,29.9,24.0,27.0,84,2.34,19.08,0.0,3.95,0.0
2017-12-01,30.1,24.2,27.1,84,2.92,18.17,0.3,3.81,3.0
2017-12-02,30.0,24.5,27.3,85,2.87,18.3,1.1,3.84,5.0
2017-12-03,30.3,24.5,27.4,84,2.72,18.48,1.1,3.84,3.0
2017-12-04,30.3,24.9,27.6,85,2.95,18.24,1.0,3.78,2.0
2017-12-05,31.1,25.3,27.8,85,3.03,17.27,1.4,3.69,2.0
2017-12-06,30.6,25.9,27.9,85,3.44,16.12,1.0,3.5,3.0
2017-12-07,29.8,25.1,27.5,86,2.74,14.92,1.1,3.15,1.0
2017-12-08,30.8,25.6,27.2,86,2.65,15.14,3.3,3.16,6.0
2017-12-09,29.2,24.5,26.3,87,2.69,11.44,28.6,2.49,5.0
2017-12-10,30.6,24.2,26.8,84,2.42,14.79,0.0,3.22,0.0
2017-12-11,30.4,23.8,26.9,82,2.05,17.67,0.0,3.77,0.0
2017-12-12,30.8,24.5,27.2,84,1.73,16.24,1.2,3.44,3.0
2017-12-13,30.5,24.2,27.2,87,2.06,17.76,0.0,3.68,0.0
2017-12-14,30.1,24.6,27.2,87,2.92,17.19,0.5,3.53,4.0
2017-12-15,31.0,24.5,27.3,87,3.45,18.85,0.0,3.87,0.0
2017-12-16,30.5,25.8,27.6,86,3.45,16.41,2.4,3.49,4.0
2017-12-17,30.4,26.0,27.6,85,3.75,16.34,0.1,3.48,1.0
2017-12-18,29.5,26.0,27.2,88,3.6,14.08,3.1,2.91,9.0
2017-12-19,29.8,24.5,26.8,86,3.62,14.99,1.9,3.14,9.0
2017-12-20,29.5,25.1,27.0,86,3.15,14.91,0.1,3.13,1.0
2017-12-21,30.0,25.3,27.0,86,3.23,15.0,6.8,3.16,7.0
2017-12-22,30.3,25.4,27.0,87,3.19,15.93,1.1,3.31,4.0
2017-12-23,32.0,23.2,26.2,78,1.85,17.81,0.0,3.84,0.0
2017-12-24,30.6,20.4,25.3,75,2.11,19.4,0.0,4.11,0.0
2017-12-25,29.8,22.6,25.9,83,2.22,19.05,0.0,3.92,0.0
2017-12-26,30.0,22.2,26.0,84,1.99,18.92,0.0,3.91,0.0
2017-12-27,31.6,21.5,25.8,80,2.06,19.37,0.0,4.14,0.0
2017-12-28,29.9,21.5,25.6,86,2.72,19.0,0.0,3.8,0.0
2017-12-29,29.2,23.6,26.1,89,2.42,17.53,0.0,3.5,0.0
2017-12-30,30.8,23.0,26.8,87,2.05,17.16,0.2,3.6,2.0
2017-12-31,31.5,24.7,27.0,85,2.09,17.28,0.0,3.7,0.0
2018-01-01,32.6,22.9,26.1,74,2.05,18.71,0.0,4.24,0.0
2018-01-02,31.3,20.6,25.5,75,2.05,19.26,0.0,4.19,0.0
2018-01-03,33.4,20.8,25.8,68,2.08,19.27,0.0,4.49,0.0
2018-01-04,33.0,20.5,25.7,59,2.4,19.52,0.0,4.88,0.0
2018-01-05,31.1,19.9,25.2,63,2.32,19.52,0.0,4.57,0.0
2018-01-06,29.5,20.5,25.0,85,2.57,16.74,0.0,3.51,0.0
2018-01-07,30.5,24.5,26.7,84,2.95,14.98,0.3,3.31,2.0
2018-01-08,30.2,24.3,26.7,86,2.53,16.39,0.1,3.43,1.0
2018-01-09,30.0,24.0,26.6,87,2.69,16.23,0.2,3.37,2.0
2018-01-10,30.0,24.4,26.7,86,2.89,16.37,1.1,3.42,3.0
2018-01-11,30.6,24.5,27.0,85,3.15,17.02,0.8,3.61,2.0
2018-01-12,31.5,24.0,26.9,83,3.13,18.64,0.0,3.94,0.0
2018-01-13,31.6,23.9,26.6,83,2.56,18.73,0.0,3.92,0.0
2018-01-14,31.4,24.0,26.9,83,2.3,16.15,0.0,3.54,0.0
2018-01-15,30.2,24.4,26.7,86,2.9,14.86,0.1,3.21,1.0
2018-01-16,30.0,24.9,27.0,86,3.29,16.59,0.5,3.53,1.0
2018-01-17,30.2,24.3,27.0,85,3.22,16.82,0.3,3.63,1.0
2018-01-18,30.3,24.5,26.9,86,3.19,17.85,0.1,3.69,1.0
2018-01-19,30.8,24.9,27.1,85,3.26,16.39,0.8,3.55,2.0
2018-01-20,30.6,25.2,27.4,84,3.36,16.3,0.4,3.6,1.0
2018-01-21,31.0,25.3,27.2,87,2.82,16.51,0.7,3.43,1.0
2018-01-22,29.8,24.9,26.8,87,2.62,14.25,0.6,3.04,1.0
2018-01-23,31.0,24.5,27.0,85,2.95,16.22,2.0,3.48,8.0
2018-01-24,30.4,24.8,27.0,86,2.45,16.98,0.4,3.58,1.0
2018-01-25,30.4,24.1,26.7,86,2.11,14.43,0.6,3.08,1.0
2018-01-26,30.3,22.9,26.5,86,2.52,19.22,0.0,3.97,0.0
2018-01-27,30.8,23.6,26.7,84,2.68,18.09,0.0,3.93,0.0
2018-01-28,30.9,24.4,27.1,84,3.08,18.45,0.0,4.0,0.0
2018-01-29,30.5,24.8,27.3,86,3.04,18.67,0.0,3.93,0.0
2018-01-30,31.5,25.1,27.5,85,2.64,16.68,0.6,3.64,5.0
2018-01-31,30.8,25.1,27.5,86,2.62,17.87,0.2,3.79,2.0
2018-02-01,31.5,25.1,27.6,86,3.14,17.94,0.7,3.84,1.0
2018-02-02,31.9,25.6,28.0,83,3.17,18.98,0.8,4.17,2.0
2018-02-03,31.4,25.6,27.9,85,3.11,18.45,0.0,3.95,0.0
2018-02-04,31.4,25.6,28.0,85,3.56,18.42,0.4,4.03,1.0
2018-02-05,31.4,25.9,28.2,85,4.02,18.54,0.6,4.06,1.0
2018-02-06,31.5,26.5,28.3,84,4.55,16.91,0.3,3.84,3.0
2018-02-07,31.6,26.1,28.4,84,4.55,18.43,0.0,4.08,0.0
2018-02-08,31.4,26.7,28.5,83,4.31,16.43,0.4,3.8,1.0
2018-02-09,32.0,27.0,28.4,83,4.95,16.8,1.1,3.9,3.0
2018-02-10,31.1,26.6,28.3,83,4.21,17.66,1.8,3.97,5.0
2018-02-11,31.3,26.2,28.1,83,4.35,16.47,3.3,3.8,9.0
2018-02-12,30.3,26.1,27.4,85,2.85,14.17,2.5,3.11,3.0
2018-02-13,30.6,25.9,27.8,86,2.96,17.27,1.6,3.7,3.0
2018-02-14,31.5,26.1,28.2,85,3.8,19.52,0.1,4.15,1.0
2018-02-15,31.2,26.2,28.2,84,3.61,17.51,1.7,3.8,2.0
2018-02-16,31.3,26.5,28.4,83,3.81,15.94,0.2,3.7,2.0
2018-02-17,31.1,26.8,28.4,84,4.39,17.99,1.0,4.01,5.0
2018-02-18,28.6,25.8,27.2,86,3.5,9.05,1.4,2.26,9.0
2018-02-19,31.1,25.9,28.0,86,2.51,19.99,0.1,4.18,1.0
2018-02-20,31.6,26.3,28.3,84,3.09,17.73,1.9,3.9,5.0
2018-02-21,31.1,25.5,27.8,82,4.34,19.31,0.1,4.3,1.0
2018-02-22,31.2,25.3,27.9,83,3.58,20.56,0.0,4.4,0.0
2018-02-23,31.2,25.6,28.1,82,3.89,19.77,0.7,4.35,1.0
2018-02-24,30.2,24.5,27.2,83,3.05,14.65,3.6,3.36,3.0
2018-02-25,32.0,25.5,28.1,80,2.85,18.61,13.0,4.19,6.0
2018-02-26,28.9,24.0,26.2,87,2.79,9.65,11.0,2.26,7.0
2018-02-27,29.8,24.8,27.2,85,2.5,17.66,0.0,3.64,0.0
2018-02-28,30.3,25.0,27.6,82,2.9,19.57,0.0,4.16,0.0
2018-03-01,30.2,26.3,27.6,85,3.69,15.3,1.9,3.36,5.0
2018-03-02,29.6,25.5,27.5,86,3.55,16.6,1.1,3.53,6.0
2018-03-03,30.7,25.8,27.7,85,4.05,19.25,0.0,4.07,0.0
2018-03-04,30.6,26.4,27.8,84,4.02,17.74,4.5,3.8,5.0
2018-03-05,29.5,26.0,27.5,83,4.08,15.08,3.4,3.43,4.0
2018-03-06,29.9,25.0,27.3,84,3.23,19.87,0.0,4.15,0.0
2018-03-07,30.5,25.8,27.8,82,3.4,20.47,0.0,4.32,0.0
2018-03-08,30.2,26.0,27.8,83,3.65,18.66,0.2,4.0,2.0
2018-03-09,30.2,25.8,27.7,84,3.88,17.36,0.9,3.8,3.0
2018-03-10,30.0,26.2,27.9,82,4.21,15.06,0.8,3.55,3.0
2018-03-11,30.4,26.2,28.0,83,4.59,17.64,0.2,3.91,2.0
2018-03-12,30.1,26.5,27.8,84,4.01,18.89,2.2,3.98,4.0
2018-03-13,29.9,26.4,27.9,84,4.21,17.55,0.8,3.85,6.0
2018-03-14,31.0,25.8,28.1,82,3.81,20.51,0.0,4.42,0.0
2018-03-15,31.2,26.0,28.2,81,4.41,19.38,0.2,4.35,1.0
2018-03-16,31.5,26.6,28.3,81,4.19,18.15,1.7,4.15,5.0
2018-03-17,31.6,25.6,28.0,82,4.09,19.97,0.0,4.34,0.0
2018-03-18,31.1,25.1,27.5,83,3.6,17.52,0.1,3.86,1.0
2018-03-19,31.0,26.1,28.0,82,4.24,19.95,0.5,4.34,2.0
2018-03-20,30.6,26.2,28.1,81,4.26,17.19,1.7,3.96,4.0
2018-03-21,32.2,26.0,28.2,81,4.23,19.85,0.0,4.45,0.0
2018-03-22,31.4,25.6,27.7,84,3.46,15.1,2.5,3.42,3.0
2018-03-23,30.7,24.9,27.6,84,3.17,16.82,8.0,3.63,6.0
2018-03-24,29.9,23.5,26.4,85,2.55,16.66,2.1,3.51,2.0
2018-03-25,30.8,25.1,27.7,84,2.59,18.54,2.7,3.95,2.0
2018-03-26,30.6,25.8,28.0,85,3.48,20.01,0.1,4.21,1.0
2018-03-27,30.8,26.1,28.1,85,3.92,19.84,0.0,4.22,0.0
2018-03-28,30.4,26.5,28.0,83,4.33,17.43,2.7,3.9,8.0
2018-03-29,30.0,26.0,27.6,84,3.85,18.7,1.7,3.95,5.0
2018-03-30,30.0,25.6,27.6,85,2.64,18.4,0.3,3.85,2.0
2018-03-31,30.8,25.0,27.7,85,3.28,21.35,0.0,4.41,0.0
2018-04-01,31.4,25.8,28.1,84,3.9,18.22,1.5,4.05,3.0
2018-04-02,31.5,26.8,28.3,82,5.0,18.59,2.4,4.29,4.0
2018-04-03,30.4,26.5,28.1,84,4.55,20.2,1.3,4.34,5.0
2018-04-04,30.0,25.9,27.6,86,3.52,18.49,0.7,3.8,6.0
2018-04-05,30.0,25.8,27.6,85,3.97,21.23,0.0,4.31,0.0
2018-04-06,31.0,25.7,28.0,84,3.31,21.8,0.0,4.56,0.0
2018-04-07,30.1,25.6,27.5,84,4.11,18.11,0.6,3.92,5.0
2018-04-08,29.0,25.5,27.1,84,3.99,18.39,1.1,3.81,7.0
2018-04-09,30.8,25.4,27.5,83,3.92,21.29,4.0,4.41,2.0
2018-04-10,29.0,24.2,26.2,87,2.23,9.73,8.9,2.2,5.0
2018-04-11,29.4,24.3,27.0,85,2.64,19.67,0.4,3.99,3.0
2018-04-12,30.9,25.5,27.6,83,3.49,20.63,0.1,4.27,1.0
2018-04-13,30.8,25.4,27.7,81,3.76,22.2,0.0,4.64,0.0
2018-04-14,31.2,25.8,27.9,82,3.9,21.09,0.9,4.47,3.0
2018-04-15,31.4,25.5,27.5,83,2.82,18.71,1.0,4.0,1.0
2018-04-16,31.0,25.8,27.9,84,2.83,19.65,3.6,4.09,5.0
2018-04-17,30.6,26.3,28.0,84,3.35,19.62,1.1,4.09,6.0
2018-04-18,30.4,25.9,27.7,84,3.41,19.5,2.9,4.01,11.0
2018-04-19,31.6,25.8,28.1,81,4.15,21.94,0.1,4.72,1.0
2018-04-20,31.1,26.5,27.8,82,4.19,18.08,2.2,3.99,3.0
2018-04-21,30.1,25.2,27.1,87,2.77,18.31,12.8,3.72,8.0
2018-04-22,30.0,25.0,27.3,85,2.69,19.66,1.0,4.01,3.0
2018-04-23,30.4,26.1,27.9,84,3.88,21.05,0.2,4.36,2.0
2018-04-24,31.0,26.5,28.1,83,4.27,17.88,0.1,3.97,1.0
2018-04-25,30.5,26.5,27.9,85,3.8,19.55,4.9,4.04,4.0
2018-04-26,30.5,25.5,27.6,86,2.8,21.2,0.7,4.31,3.0
2018-04-27,31.0,25.3,27.9,83,3.05,23.12,0.1,4.79,1.0
2018-04-28,31.3,25.9,28.2,82,2.93,21.47,1.6,4.58,2.0
2018-04-29,30.5,26.5,27.9,82,4.29,19.18,1.5,4.18,4.0
2018-04-30,29.8,25.9,27.7,82,3.58,20.07,0.4,4.16,2.0
2018-05-01,30.8,25.5,28.0,82,3.29,23.01,0.0,4.79,0.0
2018-05-02,30.1,26.1,27.7,83,4.11,17.0,5.8,3.74,9.0
2018-05-03,30.2,26.0,27.8,81,4.65,17.4,0.3,3.99,3.0
2018-05-04,31.4,25.6,27.9,82,3.47,21.35,0.1,4.52,1.0
2018-05-05,31.6,26.0,28.1,81,3.34,21.32,3.1,4.55,3.0
2018-05-06,28.8,25.3,26.7,86,3.6,15.08,15.4,3.13,19.0
2018-05-07,30.5,25.4,27.7,83,3.04,22.68,0.0,4.59,0.0
2018-05-08,30.8,25.4,27.5,84,3.67,18.06,0.3,3.85,1.0
2018-05-09,30.5,25.5,27.5,84,3.75,18.23,5.8,3.89,8.0
2018-05-10,30.7,24.5,27.3,84,3.3,17.87,17.0,3.81,12.0
2018-05-11,27.5,23.6,24.9,92,2.0,5.37,124.1,1.22,15.0
2018-05-12,29.4,23.0,25.9,84,1.82,15.94,12.2,3.28,11.0
2018-05-13,29.8,23.9,26.0,88,2.1,8.25,22.4,1.97,16.0
2018-05-14,29.7,25.0,27.2,84,2.91,21.08,0.2,4.22,2.0
2018-05-15,29.1,25.0,26.9,85,2.72,16.51,2.7,3.41,8.0
2018-05-16,28.7,25.5,26.8,85,3.02,16.63,7.6,3.41,8.0
2018-05-17,29.0,25.2,26.6,86,2.9,17.55,0.2,3.51,2.0
2018-05-18,29.5,23.8,26.4,86,2.22,19.52,3.2,3.93,5.0
2018-05-19,29.5,25.0,27.0,86,3.15,19.96,4.0,4.0,7.0
2018-05-20,29.6,25.2,27.3,84,4.32,21.16,1.2,4.31,2.0
2018-05-21,29.4,25.1,27.1,85,3.98,18.95,0.5,3.84,5.0
2018-05-22,28.9,25.5,26.8,86,3.22,17.77,2.7,3.55,10.0
2018-05-23,29.5,25.2,27.0,85,3.08,19.57,16.1,4.0,11.0
2018-05-24,29.5,25.2,27.2,84,3.83,21.14,1.0,4.21,7.0
2018-05-25,29.0,25.1,26.5,86,3.91,13.46,2.0,2.87,10.0
2018-05-26,28.5,23.8,26.0,87,3.35,15.99,17.1,3.27,11.0
2018-05-27,28.0,24.0,26.1,86,3.07,16.53,4.8,3.33,11.0
2018-05-28,30.8,24.3,26.9,82,3.1,18.39,0.2,3.92,2.0
2018-05-29,28.6,25.5,26.6,85,3.42,14.97,10.9,3.21,9.0
2018-05-30,27.8,24.3,26.0,86,2.75,10.77,8.7,2.41,14.0
2018-05-31,28.9,24.2,26.4,86,2.51,18.78,1.0,3.73,7.0
2018-06-01,29.4,24.6,26.8,85,3.08,19.15,1.5,3.86,4.0
2018-06-02,27.9,24.9,26.5,86,3.03,16.27,13.1,3.22,5.0
2018-06-03,29.5,24.9,26.7,85,2.85,14.84,4.6,3.15,9.0
2018-06-04,29.0,24.9,26.8,85,2.94,19.8,3.4,3.94,5.0
2018-06-05,29.2,25.0,27.1,85,2.88,19.54,0.6,3.94,4.0
2018-06-06,30.1,25.0,27.2,85,2.95,20.29,3.6,4.05,5.0
2018-06-07,28.9,24.9,26.7,86,2.72,18.75,1.7,3.75,10.0
2018-06-08,30.0,25.1,27.3,85,3.71,19.14,6.9,3.98,6.0
2018-06-09,27.8,25.1,26.4,86,3.92,14.03,11.7,2.97,18.0
2018-06-10,29.1,24.6,26.1,87,2.9,18.26,7.5,3.59,20.0
2018-06-11,28.5,24.1,26.1,88,2.32,16.88,2.8,3.31,12.0
2018-06-12,29.4,24.6,26.9,84,3.04,21.65,0.4,4.29,2.0
2018-06-13,29.0,25.3,26.9,86,3.18,19.75,3.4,3.85,7.0
2018-06-14,29.2,25.5,27.1,84,3.36,19.25,2.5,3.93,9.0
2018-06-15,28.9,25.0,26.6,85,3.62,17.04,11.4,3.51,10.0
2018-06-16,28.8,24.6,26.4,85,3.57,15.8,6.8,3.34,14.0
2018-06-17,28.5,24.6,26.3,84,4.17,14.89,4.6,3.27,16.0
2018-06-18,28.2,24.3,25.5,86,4.23,10.94,16.7,2.55,21.0
2018-06-19,28.0,23.4,25.7,83,4.61,17.13,6.5,3.66,9.0
2018-06-20,28.6,23.7,25.6,83,4.36,19.46,4.9,3.94,8.0
2018-06-21,27.4,23.5,25.0,86,3.64,13.08,3.7,2.7,6.0
2018-06-22,27.2,23.5,25.1,87,3.51,19.62,0.7,3.64,7.0
2018-06-23,26.9,23.4,24.9,86,3.39,15.21,1.6,2.99,12.0
2018-06-24,27.4,23.4,25.2,85,3.09,18.42,0.1,3.58,1.0
2018-06-25,27.5,23.1,25.4,84,2.69,20.72,0.0,3.95,0.0
2018-06-26,27.6,23.4,25.1,85,3.08,17.58,3.0,3.43,8.0
2018-06-27,28.0,23.9,25.7,85,3.91,20.17,1.6,3.83,3.0
2018-06-28,27.6,23.8,25.3,88,3.53,15.42,1.3,3.05,8.0
2018-06-29,28.3,23.4,25.4,87,3.51,16.87,3.8,3.35,7.0
2018-06-30,27.3,23.7,25.1,86,3.94,12.05,4.0,2.63,8.0
2018-07-01,26.0,23.3,24.6,88,3.62,8.34,4.0,1.91,14.0
2018-07-02,28.1,22.8,25.2,85,3.06,18.1,0.9,3.59,3.0
2018-07-03,27.4,23.6,25.2,86,3.53,18.3,2.0,3.47,11.0
2018-07-04,27.2,24.0,25.3,86,3.12,14.4,0.0,2.9,0.0
2018-07-05,28.4,23.2,25.2,88,2.97,19.86,1.5,3.72,4.0
2018-07-06,28.0,23.5,25.2,89,2.78,19.74,3.2,3.68,2.0
2018-07-07,28.2,23.6,25.4,88,3.0,20.08,2.5,3.76,7.0
2018-07-08,26.5,23.5,24.6,91,2.45,16.19,8.0,2.98,10.0
2018-07-09,27.4,23.8,25.2,90,2.94,19.64,0.8,3.61,5.0
2018-07-10,27.6,23.1,25.2,89,2.99,20.13,1.2,3.73,3.0
2018-07-11,28.2,23.5,25.5,88,3.17,20.19,0.7,3.84,3.0
2018-07-12,27.7,23.9,25.4,87,3.91,18.08,5.1,3.43,4.0
2018-07-13,28.3,23.3,25.3,87,3.63,19.29,3.7,3.65,8.0
2018-07-14,27.2,23.3,24.9,88,3.99,16.44,5.4,3.09,10.0
2018-07-15,27.0,23.6,25.1,86,4.39,18.0,0.6,3.44,4.0
2018-07-16,27.5,23.6,25.1,87,3.85,18.7,0.9,3.5,6.0
2018-07-17,26.6,23.7,24.9,88,3.95,15.42,2.4,2.9,11.0
2018-07-18,27.3,23.6,25.0,88,3.1,16.43,1.3,3.15,7.0
2018-07-19,27.1,23.4,25.0,88,3.3,17.91,1.4,3.36,6.0
2018-07-20,27.1,23.8,25.2,87,3.83,16.57,2.4,3.16,9.0
2018-07-21,27.1,23.8,25.0,88,3.38,15.01,3.7,2.87,5.0
2018-07-22,27.2,23.4,25.0,89,2.67,19.38,0.4,3.55,4.0
2018-07-23,28.2,23.3,25.3,88,3.45,19.76,0.0,3.65,0.0
2018-07-24,28.1,23.9,25.6,87,4.25,19.34,3.4,3.69,7.0
2018-07-25,27.2,24.2,25.4,85,4.8,17.79,0.8,3.53,7.0
2018-07-26,27.6,23.5,25.2,86,3.84,19.37,0.2,3.66,2.0
2018-07-27,27.3,23.8,24.9,88,2.67,10.22,0.1,2.15,1.0
2018-07-28,28.0,23.1,25.2,87,4.08,18.54,0.6,3.55,4.0
2018-07-29,26.8,23.8,25.1,86,5.02,16.53,0.5,3.27,5.0
2018-07-30,26.8,23.7,25.0,83,4.72,18.29,1.2,3.7,6.0
2018-07-31,27.1,22.4,24.7,84,4.17,18.52,1.7,3.63,10.0
2018-08-01,27.2,23.1,25.0,83,4.01,17.49,0.2,3.58,2.0
2018-08-02,27.0,23.3,25.1,82,4.09,19.79,0.6,3.92,5.0
2018-08-03,27.0,23.4,24.9,85,3.8,19.56,0.6,3.74,6.0
2018-08-04,26.9,23.1,24.8,82,4.07,21.34,0.6,4.07,5.0
2018-08-05,27.5,21.8,24.4,81,4.0,23.1,0.0,4.44,0.0
2018-08-06,27.8,22.8,24.9,78,4.43,23.02,0.0,4.63,0.0
2018-08-07,27.1,23.5,24.9,82,4.33,19.41,0.2,3.89,2.0
2018-08-08,27.6,22.4,24.6,84,3.75,22.38,0.0,4.18,0.0
2018-08-09,28.4,22.9,25.0,84,4.35,21.82,0.9,4.25,5.0
2018-08-10,27.4,23.1,24.8,85,4.53,21.47,0.5,3.97,5.0
2018-08-11,28.0,23.1,25.0,85,3.61,21.84,0.3,4.19,2.0
2018-08-12,28.4,23.2,24.9,87,3.71,19.17,3.1,3.63,11.0
2018-08-13,26.7,22.4,23.7,92,3.42,8.55,19.7,1.73,20.0
2018-08-14,27.3,22.7,24.4,87,3.27,18.19,0.9,3.44,6.0
2018-08-15,27.1,23.2,24.9,87,3.91,19.82,0.5,3.68,4.0
2018-08-16,27.9,23.3,25.0,88,4.04,21.37,0.1,3.93,1.0
2018-08-17,27.8,23.4,25.0,87,3.98,19.64,0.2,3.7,2.0
2018-08-18,27.8,23.7,25.2,87,4.28,19.05,0.4,3.63,4.0
2018-08-19,27.5,23.0,24.9,87,3.34,15.09,7.2,3.05,15.0
2018-08-20,28.8,22.7,25.2,86,3.32,15.29,2.5,3.18,8.0
2018-08-21,28.0,22.9,24.6,89,3.79,10.17,7.9,2.26,17.0
2018-08-22,26.4,23.0,24.2,91,3.79,13.25,8.2,2.49,15.0
2018-08-23,26.6,22.9,24.3,89,3.85,18.18,1.1,3.26,11.0
2018-08-24,26.4,22.9,23.9,91,3.44,9.05,10.4,1.86,18.0
2018-08-25,25.9,22.9,24.1,91,3.75,13.57,2.3,2.5,10.0
2018-08-26,27.0,22.9,24.6,89,3.11,21.98,2.3,3.94,11.0
2018-08-27,27.3,22.1,24.4,88,2.82,22.62,0.0,4.14,0.0
2018-08-28,27.0,22.9,24.8,87,3.28,18.16,0.0,3.45,0.0
2018-08-29,28.2,23.6,25.1,86,3.11,15.6,1.9,3.16,10.0
2018-08-30,27.9,23.8,25.1,86,3.36,15.8,4.4,3.17,11.0
2018-08-31,27.6,23.5,25.3,85,4.03,13.99,7.1,2.95,7.0
2018-09-01,27.2,23.8,25.0,87,3.77,15.85,1.5,3.04,5.0
2018-09-02,27.5,23.4,25.0,88,3.17,18.67,0.7,3.49,5.0
2018-09-03,27.8,23.4,25.0,88,3.48,16.62,1.1,3.2,6.0
